Timestamp,Gesture_Label,Voltage
1773477257.9805226,Fist,-0.5750130142550915
1773477257.9815228,Fist,-0.5078922228422016
1773477257.9825227,Fist,-0.4020478979218751
1773477257.9835227,Fist,-0.27296945289708674
1773477257.9845228,Fist,-0.12969237891957164
1773477257.9855227,Fist,0.013584695057943463
1773477257.9865227,Fist,0.14008157118223608
1773477257.9875226,Fist,0.23947197385132313
1773477257.9885228,Fist,0.30272041191346943
1773477257.9895227,Fist,0.3195006097666919
1773477257.9905226,Fist,0.2898125674109906
1773477257.9915228,Fist,0.2175286381971091
1773477257.9925227,Fist,0.1142658821772784
1773477257.9935226,Fist,-0.016103347297757864
1773477257.9945228,Fist,-0.15938042127527297
1773477257.9955227,Fist,-0.3000759263522923
1773477257.9965227,Fist,-0.42399123357608914
1773477257.9975226,Fist,-0.5208000673446804
1773477257.9985228,Fist,-0.581466936506331
1773477257.9995227,Fist,-0.5982471343595535
1773477258.0005226,Fist,-0.5737222298048437
1773477258.0015228,Fist,-0.5040198694914579
1773477258.0025227,Fist,-0.39946632902137935
1773477258.0035226,Fist,-0.2678063150960952
1773477258.0045228,Fist,-0.1245292411185801
1773477258.0055227,Fist,0.020038617309182882
1773477258.0065227,Fist,0.14782627788372338
1773477258.0075228,Fist,0.24850746500305831
1773477258.0085227,Fist,0.31046511861495674
1773477258.0095227,Fist,0.3272453164681792
1773477258.0105226,Fist,0.2988480585627258
1773477258.0115228,Fist,0.22914569824934006
1773477258.0125227,Fist,0.1220105888787657
1773477258.0135226,Fist,-0.007067856146022677
1773477258.0145228,Fist,-0.147763361223042
1773477258.0155227,Fist,-0.2858772973995656
1773477258.0165226,Fist,-0.4110833890736103
1773477258.0175228,Fist,-0.5078922228422016
1773477258.0185227,Fist,-0.5672683075536042
1773477258.0195227,Fist,-0.5866300743073225
1773477258.0205226,Fist,-0.5621051697526127
1773477258.0215228,Fist,-0.4988567316904664
1773477258.0225227,Fist,-0.40075711347162724
1773477258.0235226,Fist,-0.2755510217975825
1773477258.0245228,Fist,-0.13743708562105894
1773477258.0255227,Fist,-0.0006139338947832584
1773477258.0265226,Fist,0.12330137332901359
1773477258.0275228,Fist,0.218819422647357
1773477258.0285227,Fist,0.27690472290851176
1773477258.0295227,Fist,0.29239413631148636
1773477258.0305226,Fist,0.26270609395578504
1773477258.0315228,Fist,0.1930037336423993
1773477258.0325227,Fist,0.09103176207281649
1773477258.0335226,Fist,-0.03546511405147612
1773477258.0345228,Fist,-0.1735790502279997
1773477258.0355227,Fist,-0.31040220195427537
1773477258.0365226,Fist,-0.43044515582732856
1773477258.0375228,Fist,-0.5246724206954241
1773477258.0385227,Fist,-0.581466936506331
1773477258.0395226,Fist,-0.5982471343595535
1773477258.0405228,Fist,-0.5724314453545958
1773477258.0415227,Fist,-0.5066014383919537
1773477258.0425227,Fist,-0.40592025127261877
1773477258.0435226,Fist,-0.27942337514832616
1773477258.0445228,Fist,-0.13872787007130682
1773477258.0455227,Fist,0.0006768505554646254
1773477258.0465226,Fist,0.12588294222950935
1773477258.0475228,Fist,0.22269177599810064
1773477258.0485227,Fist,0.2820678607095033
1773477258.0495226,Fist,0.2975572741124779
1773477258.0505228,Fist,0.26916001620702446
1773477258.0515227,Fist,0.19558530254289508
1773477258.0525227,Fist,0.08974097762256861
1773477258.0535226,Fist,-0.040628251852467656
1773477258.0545228,Fist,-0.181323756929487
1773477258.0555227,Fist,-0.3220192620065063
1773477258.065382,Fist,-0.44593456923030317
1773477258.066382,Fist,-0.5427434029988945
1773477258.067382,Fist,-0.603410272160545
1773477258.068382,Fist,-0.6214812544640154
1773477258.069382,Fist,-0.5969563499093056
1773477258.070382,Fist,-0.5324171273969114
1773477258.071382,Fist,-0.4343175091780722
1773477258.072382,Fist,-0.30523906415328383
1773477258.073382,Fist,-0.1645435590762645
1773477258.074382,Fist,-0.02513883844949305
1773477258.075382,Fist,0.10135803767479956
1773477258.076382,Fist,0.2007484403438866
1773477258.077382,Fist,0.26012452505528927
1773477258.078382,Fist,0.2756139384582639
1773477258.079382,Fist,0.2497982494533062
1773477258.080382,Fist,0.1788051046896726
1773477258.081382,Fist,0.07554234866984189
1773477258.082382,Fist,-0.050954527454450727
1773477258.083382,Fist,-0.1890684636309743
1773477258.084382,Fist,-0.32589161535725
1773477258.085382,Fist,-0.4446437847800553
1773477258.086382,Fist,-0.5388710496481508
1773477258.087382,Fist,-0.5969563499093056
1773477258.088382,Fist,-0.6111549788620323
1773477258.089382,Fist,-0.5853392898570746
1773477258.090382,Fist,-0.5195092828944325
1773477258.091382,Fist,-0.41624652687460184
1773477258.092382,Fist,-0.2910404352005571
1773477258.0933821,Fist,-0.15163571457378566
1773477258.094382,Fist,-0.013521778397262096
1773477258.095382,Fist,0.11039352882653475
1773477258.096382,Fist,0.20720236259512603
1773477258.097382,Fist,0.2652876628562808
1773477258.098382,Fist,0.2807770762592554
1773477258.099382,Fist,0.2510890339035541
1773477258.100382,Fist,0.1775143202394247
1773477258.101382,Fist,0.074251564219594
1773477258.102382,Fist,-0.053536096354946494
1773477258.103382,Fist,-0.19294081698171794
1773477258.104382,Fist,-0.32847318425774574
1773477258.105382,Fist,-0.4510977070312947
1773477258.106382,Fist,-0.5466157563496381
1773477258.107382,Fist,-0.6059918410610408
1773477258.108382,Fist,-0.625353607814759
1773477258.109382,Fist,-0.6021194877102971
1773477258.110382,Fist,-0.5401618340983987
1773477258.111382,Fist,-0.44722535368055105
1773477258.112382,Fist,-0.32589161535725
1773477258.113382,Fist,-0.19165003253147006
1773477258.114382,Fist,-0.057408449705690145
1773477258.115382,Fist,0.06392528861761093
1773477258.1163821,Fist,0.15944333793595433
1773477258.117382,Fist,0.218819422647357
1773477258.118382,Fist,0.23559962050057948
1773477258.119382,Fist,0.20849314704537392
1773477258.120382,Fist,0.14395392453297973
1773477258.121382,Fist,0.04069116851314902
1773477258.122382,Fist,-0.08193335426039994
1773477258.123382,Fist,-0.21617493708617985
1773477258.124382,Fist,-0.35041651991195977
1773477258.125382,Fist,-0.4691686893347651
1773477258.126382,Fist,-0.5621051697526127
1773477258.127382,Fist,-0.6188996855635196
1773477258.128382,Fist,-0.6343890989664942
1773477258.129382,Fist,-0.6072826255112886
1773477258.130382,Fist,-0.5453249718993902
1773477258.131382,Fist,-0.4433530003298074
1773477258.132382,Fist,-0.31943769310601056
1773477258.133382,Fist,-0.18390532582998276
1773477258.134382,Fist,-0.047082174103707075
1773477258.135382,Fist,0.07554234866984189
1773477258.136382,Fist,0.1697696135379374
1773477258.137382,Fist,0.2265641293488443
1773477258.138382,Fist,0.240762758301571
1773477258.139382,Fist,0.2097839314956218
1773477258.140382,Fist,0.14008157118223608
1773477258.141382,Fist,0.03552803071215749
1773477258.142382,Fist,-0.09096884541213512
1773477258.143382,Fist,-0.2290827815886587
1773477258.144382,Fist,-0.3646151488646865
1773477258.145382,Fist,-0.48594888718798757
1773477258.146382,Fist,-0.5801761520560831
1773477258.147382,Fist,-0.6382614523172379
1773477258.148382,Fist,-0.6537508657202125
1773477258.149382,Fist,-0.6279351767152548
1773477258.150382,Fist,-0.5633959542028606
1773477258.151382,Fist,-0.4601331981830299
1773477258.152382,Fist,-0.3336363220587373
1773477258.153382,Fist,-0.19423160143196583
1773477258.154382,Fist,-0.05482688080519438
1773477258.155382,Fist,0.06908842641860247
1773477258.156382,Fist,0.16589726018719375
1773477258.157382,Fist,0.22398256044834852
1773477258.158382,Fist,0.23818118940107524
1773477258.159382,Fist,0.20591157814487815
1773477258.160382,Fist,0.13491843338124454
1773477258.161382,Fist,0.030364892911165953
1773477258.162382,Fist,-0.10000433656387031
1773477258.163382,Fist,-0.24069984164088964
1773477258.164382,Fist,-0.3801045622676611
1773477258.158668,Fist,-0.50272908504121
1773477258.159668,Fist,-0.5995379188098013
1773477258.1606681,Fist,-0.658914003521204
1773477258.161668,Fist,-0.6756942013744265
1773477258.162668,Fist,-0.6524600812699646
1773477258.1636682,Fist,-0.5840485054068267
1773477258.164668,Fist,-0.4833673182874918
1773477258.165668,Fist,-0.3542888732627034
